tradeup_id,slug,image_url
7766,Sticker-AMKAL-ESPORTS-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69Yr_62bgThH10JWw-HBe7ff5OPBvdqWSVjeRmLdytOU9GXyxkxlw62zQw939dnqfOwA-SswnJkYHwOI
7767,Sticker-PGL-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI65ID41V7oTRm_msS5qyAPu6T9OPNvI6PCDzOUmegj6LZtSnixwkom5TmEyN6pcimfOhhgVMU7IsGRlg
7768,Sticker-Lynn-Vision-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-J765GbvThH-0MfhrXFf6aSvbKFuIaLLX2XIxewu4OBrGC_nxxwk5zzXw9f6J36ROAI-SswnBHedd8Q
7769,Sticker-KOI-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_4j91VHoTRK_zsew-3oI66L2bvE4caeXDWKUlusi5uQ4H3i2x0px6m3Qyon9dXiWOhhgVMWd7fmupQ
7770,Sticker-Imperial-Esports-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_Yrk1VHoTRK_n8Gyrnde6_T9aaJpI_bACzPDlepy4bNtSXjgx0h-5m7Uzt2rJXmRbBhgVMX4CmW0ug
7771,Sticker-ECSTATIC-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68YTn_mbvThH-0JC2-HoMt6qtbqA7JfbDCzHEx753seBsF3HmwE4m4m7czdz4JSiWZw8-Sswnuyqpt3E
7772,Sticker-Legacy-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-ID382bvThH-0MLi-SZfvKP2aaE8eKKRVjOVmegm4OA5GS-1lEx_52vdzI6oci3GZwY-SswnGlB5x5Y
7773,Sticker-paiN-Gaming-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI65Ib95GbvThH-0MK0-yNfvfb7PKc1daTDDDfDkuwg4-IxSnGyzEoitmXRztr6cnyVbgc-SswnJFKZ7n4
7774,Sticker-AMKAL-ESPORTS-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69Yr_62bvThH-0M7kqSNZuqb9MPVrcaOXXDOVkusv57U-Snjnw0wi62yByor_cimSZlA-SswnMoob_g0
7775,Sticker-PGL-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI65ID41VHoTRK_zcWz-SBZvautaaZvePGSWmbJmb9z4LNoGS-1xUpw6zjVzd2reH6XZhhgVMUkI5aYEQ
7776,Sticker-The-MongolZ-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-Ynz8GbvThH-0JC1-CMMuKSqbPU1JPWRWzfDkbcm5rhrTXnhzUkl423XnImgcXjBPQU-SswnCp7SZdI
7777,Sticker-Lynn-Vision-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-J765GbgTRTlipPysyFZu6T-MP06c6DEXjeRw-gms-JsTH7jwxlztmTdzYmgdS2XagIoXJBuBbldwN3Kato
7778,Sticker-KOI-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_4j91V7rSAnlm4Su-ScKvKr-MPU-cPPHCzKTlrcjsbZsSnDkwE5_t2iEztv6InmUaFIhW4wwG7CZyGA3GA
7779,Sticker-Imperial-Esports-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_Yrk1V7rSAnlm4Su_3Vauaf3bKBpdvWRDDKSw7x3srE6SXzkw0pz5G3UnN-oeXLGaA4oX4wwG7BIGU-4Iw
7780,Sticker-ECSTATIC-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68YTn_mbgTRTlipPysyAI7fT8bfI0JqeVDD6Vl-sv4-BtF36wxR8ltmnQyNn9c3_BbwAgA5RuBbldqpnQrsc
7781,Sticker-Legacy-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-ID382bgTRTlipPysyQDvfP7OaU1cqmWCmORk7kl4ONtHiu2xkgm5jiDyN37J3PFZlcgA8BuBbldqDQ_C4w
7782,Sticker-AMKAL-ESPORTS-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69Yr_62bgTRTlipPysyYCuaP9OPNoeKDCCjTCkbol47U4Hyzmw0h2t26GzIqoJyqebgB2X5puBbldn7_esmQ
7783,Sticker-paiN-Gaming-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI65Ib95GbgTRTlipPysycJt6OqPv1udafLDzGVmbhys7FsTi-xwkx1623WyIv6cyiSP1BxDMduBbldQ5i3R30
7784,Sticker-The-MongolZ-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-Ynz8GbgTRTlipPys3AO7av9O6Y9eajBWGTDluonsuJoTnnqzBxzsm7Sw9aseX2QbFBxXptuBbld3M6LIVA
7785,Sticker-PGL-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI65ID41V7rSAnlm4Su-HdYvaL5PaE5canCWTTImLsltLk_S37iwhx162qEyIypci7DbAMjXIwwG7D6XNl3Pg
7786,Sticker-Lynn-Vision-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-J765BewFhn0ycTmr3Ff66KvPaU_eaTGWmHGl7ovtLk6Giu1k0sksW-Ewt-tbzvJOUR9ukM-
7787,Sticker-AMKAL-ESPORTS-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69Yr_6xe2QEvwxpSxpHAMt6H4bPVoJvPCCD-TlrZz6bU7FivnxUV3tW7XzNaubzvJORC0poUV
7788,Sticker-KOI-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_4j9pFjhQ0Woy8Hk-HQO7KP2P_Y5eKTAWDaVwuhy4Lc9SSiyzE5z4WWGnIy3MSXAU4cRGC8
7789,Sticker-Imperial-Esports-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_YrkpFyzFBmkypK2_HEK6qD3P_A6cabGWD7Cxb91s-U4TCjjlkQm5mqGz463MSXAkCju25Y
7790,Sticker-paiN-Gaming-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI65Ib95BfjRRzyysS4rycPvPGtMac9cPTBXmPIxewus7BtH3vjzBxzsTjdnN2sbzvJOU1as8a1
7791,Sticker-Legacy-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-ID38xflGEWlzZTi_HsOtqL5PfRoJaeVW2SWkrtz47gwHXGwx01z6m_RyNn4bzvJOT7pa39k
7792,Sticker-ECSTATIC-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68YTn_he0FUTznMO1pXUDv6GoMKZuI6nLCz7FkLsg57Q7Fiy1xE5z4mnSzdf9bzvJOS6M3-FO
7793,Sticker-The-MongolZ-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-Ynz8Be_EEykzpWw_yYP7PeoOqA-JKmRV2GUl7sntOA4H3nglBl152rcm9evbzvJOcX-g18Q
7794,Sticker-PGL-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI65ID4pFrhR0ilx5C5rXoI6aX4aqZpcfWSVmbAk7l0trE_GHjiwx9-5zjUn4q3MSXAPkkBAAI
7795,Sticker-Cloud9-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6997L7VbrRVOpycPirCcKuKr-OvY0dvbBX2LGkrlzsuU6G361lE505z-Ezdz8J3mVcEZ-XeuaINlV
7796,Sticker-FURIA-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68pLm42bgThH10MW0pXtZvKP3afU7c_PLDTfJlLd14rZsGiriwh516z_Rz9f_IH_DOAI-Sswn4QRRip0
7797,Sticker-Eternal-Fire-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68ZPx-GbgThH10JDlrCYD7vT9bPxvdaeWW2PGkutws7BtFi3qk05ytjzWyduveX-TZ1A-SswnYUDmNos
7798,Sticker-Heroic-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_ILm5WbgThH10JXirCYCu6v3PvE1cvaSXzTIkrkg6bUwTXmwl013tWTSzI6pIijGaw8-Sswnj8VCO94
7799,Sticker-SAW-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI654bj1V7oTRm_zc63qXdf6qD_PP07eKCWVzfClO905uM6F3q3zEgj5TnXy9n_dy-WOxhgVMUdJfc5pQ
7800,Sticker-Apeks-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69Zfx8mbgThH10JW4-HdftqeobKY5cqPGXDOVluwj4OQ_TnCwxEt_4WXcnIn4InPBZlM-SswneU-VgJY
7801,Sticker-GamerLegion-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI684vL7VbrRVP1x5K1rHoOu6P-PPY6JfHKXTLEmOovs-M4S3HjkElz5DuBydmsJXuVcEZ-XYJJFe58
7802,Sticker-ENCE-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68Yn372bgThH10MCy_Hdat6v3bvA-daeXWzHJlehw4OVrHCuxwE5_tWyAydqudXnDbgI-SswnumQjZyo
7803,Sticker-Cloud9-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6997L4lbrTlP0yJCzpHIMtvOsPqJpJKWRCzLCxe0g57c4HnDrxR5_5WSEzYr7ICjBcEZ-XWwjRjro
7804,Sticker-FURIA-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68pLm42bvThH-0JPjqScOtqX9O_E_dKPKDTeVw-1y5Lg8TH_ixkh-5jnXyd2vIyrEbwI-SswnwJSaT2o
7805,Sticker-Eternal-Fire-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68ZPx-GbvThH-0Mfk_3ULtqb5bPI_dKaQXjSWxe8htOI6S3vrlEwmtmyGz46teS6UbAU-Sswnkbf6Kog
7806,Sticker-GamerLegion-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI684vL4lbrTlOoxpWwpHMI7PaoPP1odaWQVzTIkOh15OdrTXrkk0Vx6j7dnt36cHzGcEZ-XTEsocE_
7807,Sticker-Heroic-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_ILm5WbvThH-0MS4-3EDu6OsO_E6caSWXzCRkbgj4bBqSXuwxUgk5GTWm4qpI3qUZgc-SswndrGRfrc
7808,Sticker-SAW-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI654bj1VHoTRK_m87i_3tevar_a6FseajBW2XDkLol4rk_SirmwR8msDvUntioIHmXbRhgVMXIYtvFuQ
7809,Sticker-Apeks-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69Zfx8mbvThH-0MK5rHpY6aWtOaduJPTHXWSVlexz4bU9Ti-xlEVx52SDnNmscXmRPFQ-SswnW502D04
7810,Sticker-ENCE-Holo-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68Yn372bvThH-0MexrHoNtvaoa_ZucaPGVjPEw-8k5bg-Fy3nwk9ysWnVyt6pJ3-UPFM-SswnDJ9GJAM
7811,Sticker-Cloud9-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6997L7VXuVQn0jNjjpCZYt6b9PvVsJafLXDeTkexz6bY_TXHjkxt_5GyEnNr8cymUawAkFNIuEtPZXNZ7
7812,Sticker-Eternal-Fire-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68ZPx-GbgTRTlipPys3YN7vH3aaFucaOWC2KSwrsvsrg6Tnm2lEp-tm2Antj6cnuTPAJyCMBuBbldd06KcBI
7813,Sticker-FURIA-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68pLm42bgTRTlipPysyBfvqeobaJoJvbLDTDBmLpy4bU5SnnqkUxx52ncmdytIi-VbAAoX5RuBbld-zSrKvU
7814,Sticker-SAW-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI654bj1V7rSAnlm4SuqnUDt6etOqBveKGWVmaVxehy57Q5SnuxzEp0sDmEno74dHiSbQYkCowwG7CXgFqNuw
7815,Sticker-Heroic-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_ILm5WbgTRTlipPysyENvvOrP_Bsc_XCVjaUk7Yh6bBoTnrnzRtw4WnXnN34eC_FOFAjXJRuBbld5WNlP-k
7816,Sticker-Apeks-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69Zfx8mbgTRTlipPys3UM7qb5bvA0IqmXXDfHxL0u5LY9THDjkUp1423Tm4mrJ3rEOgVyDsduBbldVtD-kls
7817,Sticker-GamerLegion-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI684vL7VXuVQn0jNixqyMPt6r-PfdudvbDDWbGlb515eA6Hn_lwxgk5WmDmd2uJ3LCbFQoFNIuEjN3tIPn
7818,Sticker-ENCE-Glitter-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68Yn372bgTRTlipPys3QN66SrO6Y7IamWDzCUlOgn6OJqSXzklEx0427Sw4muI32SaQUiCcZuBbldgVezOIA
7819,Sticker-Cloud9-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69966vQuwEEz0y8PiqSdfv6qvPfNpIvKSWzPIkuwntuc_SnHhxkt362SBz8HpLyylZ_A_vA
7820,Sticker-Eternal-Fire-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68ZPx-BflRRymnZW3ryZeu_T2OfNrJKPFWzKRme9y4eJqS3q2wh535z_dzderbzvJOcffn4Ox
7821,Sticker-SAW-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI654bjpAq1GEWnyZTjriYJ66f-bPw1I6XACDCUx70v4Oc-Syjhkx5ztW7WnN-3MSXA-TiicYs
7822,Sticker-Heroic-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6_ILm5Re0EhylyZS3_HAKv6b5MfI-JfTLWDeRlr4nsuNsHHnlzUomsm6Gyt3_bzvJOQFPeu2J
7823,Sticker-FURIA-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68pLm4xe1E0SmnM7l_ycJ7Pb2avRvdKTBV2aSk-wis7g_SXjrwEsm4jyDzNr9bzvJOVt-UqoG
7824,Sticker-ENCE-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68Yn37xfmRE_zmMK4rXoN7PasafA1I_ORXTPImb4hs7FoSXzixh8h4mrczN6qbzvJOax59TYz
7825,Sticker-GamerLegion-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI684u6sgvmERvyyJS1qydf7aCvbPZveaXBWGOSl7ck5LQ6HXzmwU5-smWHnsHpLyzIXZoZYQ
7826,Sticker-Apeks-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI69Zfx8hfkEEryn8ey_3ALtvatPvJod_OWXjCWwO8jteUxTSuwkEsk4TiEn9z8bzvJOb-NpFJy
7827,Sticker-Vitality-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI64o7g62bgThH10M7ipHZdvKT9MPQ6JvWQDz-Sl-pytLQ6GC_gzEtw62zVyY39eH2WbwA-SswneFne1lk
7828,Sticker-Team-Spirit-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI655f9-GbgThH10MGw-HIKv6T6baFucfPFC2KUkO905uRvGnrllkp-5TjQzo6qJH6XPFM-SswnKK8h7Zw
7829,Sticker-FaZe-Clan-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI68obu72bgThH10Meyr3QOvqL6MaI_cKHLX2HHlLgv5uUwH321xk93tzyBy9etJHqSblQ-SswnUCt2els
7830,Sticker-MOUZ-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-Yjh8GbgThH10MC1qCNfvKavavw6IfLHVzfEkOtyseM_TXjrxkt152qDy9moIyrEOwE-Sswn72P0lHk
7831,Sticker-G2-Esports-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI689XL7VbrRVOnx5WyrnMCv6f6O6U8JfTDDGLBlOols7Y5HH7lxxwj52zTmNn9I3LGcEZ-XZGnokWb
7832,Sticker-Virtus.pro-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI64pfL7VbrRVPwyJflqnNfv6StOf05cKmXV2SWxLdytrM7GnHqkU8l52nUmImqd3mWcEZ-XUXT9D_W
7833,Sticker-Natus-Vincere-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI6-obi42bgThH10JWwqHQDu6f4PPU8IfLFDWLAlOtysuQwSiyywB8hsT6BzYz9c3LDOwY-Sswn4fCOG2o
7834,Sticker-Complexity-Gaming-Gold-Copenhagen-2024,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmxPSnHtwI695f48mbgThH10MLj-3QPuPD-OfRoIqHFWGWSlrcm6OU8GnrqwUgk4miAw9r4J3yWbgQ-SswnLXQLR3o
